Latitude,Longitude,Location,CID,Type
10.546791076660156,-2.864154100418091,"Jumuo Namaayi &#8211; Koyukuo village (Lawra District),...|March 21, 2011","2583","video_testimonials"
10.546791076660156,-2.864154100418091,"Naakpi Kuunwena &#8211; Koyukuo village (Lawra District),...|March 21, 2011","795","video_testimonials"
10.532910346984863,-2.8709099292755127,"Yusif Hadi &#8211; Koyukuo village (Lawra District),...|March 21, 2011","2584","video_testimonials"
10.546791076660156,-2.864154100418091,"Jumuo Namaayi &#8211; Koyukuo village (Lawra District),...|March 21, 2011","796","video_testimonials"
10.532910346984863,-2.8709099292755127,"Yusif Hadi &#8211; Koyukuo village (Lawra District),...|March 21, 2011","797","video_testimonials"
13.281944274902344,-5.936666965484619,"Sara Togo &#8211; Cinzana,...|March 21, 2011","798","video_testimonials"
13.281944274902344,-5.936666965484619,"Arouna Bayoko Rural Economic Department (AMEDD) &#8211; Cinzana,...|March 21, 2011","799","video_testimonials"
13.650689125061035,-6.237595081329346,"Mahamane Diallo &#8211; Bouwéré village,...|March 21, 2011","4178","video_testimonials"
13.368056297302246,-5.7655558586120605,"Amadou Fane &#8211; Bouwèrè,...|March 21, 2011","800","video_testimonials"
13.650689125061035,-6.237595081329346,"Mahamane Diallo &#8211; Bowéré village,...|March 21, 2011","801","video_testimonials"
13.650689125061035,-6.237595081329346,"Tidiane Diarra &#8211; Bouwèrè,...|March 21, 2011","802","video_testimonials"
25.654399871826172,84.84929656982422,"Prof. RPK Singh (SPARK), Suryabansh Singh and Sugreev Singh (Farmers)- Rambad,...|March 21, 2011","803","video_testimonials"
25.65,84.85,"Teak trees or food crops: Will climate change force farmers to make a...|March 8, 2011","1719","amkn_blog_posts"
25.65,84.85,"Climate change, smallholder farmers and the cycle of...|March 4, 2011","831","amkn_blog_posts"
4.050577,-76.669006,"Bean...|February 23, 2011","1758","photo_testimonials"
17.9,78.27,"Every seed at the ICRISAT genebank is like a piece of...|February 19, 2011","1721","amkn_blog_posts"
17.9,78.27,"The Super Chickpea, and the silent heroes in the war against...|February 19, 2011","1722","amkn_blog_posts"
12.605495,-7.959594,"Household Baseline Training in West...|February 17, 2011","656","photo_testimonials"
22.004175,-78.995362,"Insights from the Campesino-to-Campesino agroecology movement in...|February 15, 2011","2271","amkn_blog_posts"
10.541146,-2.870865,"Ghana &#8211; Lawra...|February 6, 2011","657","photo_testimonials"
10.562747,-2.687531,"Ghana &#8211; Jirapa...|February 6, 2011","658","photo_testimonials"
10.65,-2.87,"Defending a vegetable farm against...|December 10, 2010","834","amkn_blog_posts"
10.53,-2.7,"&quot;We should not farm anymore like our grandfathers...|December 10, 2010","835","amkn_blog_posts"
13.88,-2.36,"Ninigui: A war against… erosion and desertification. &#8211; Part IV:...|December 10, 2010","836","amkn_blog_posts"
13.88,-2.36,"Ninigui: A war against… erosion and desertification. &#8211; Part III:...|December 10, 2010","837","amkn_blog_posts"
13.88,-2.36,"Ninigui: A war against… erosion and desertification.  &#8211; Part II:...|December 3, 2010","838","amkn_blog_posts"
14.003367,-2.37854,"Burkina Faso &#8211; Ninigui Village &#8211;...|December 2, 2010","661","photo_testimonials"
13.88,-2.36,"Ninigui: A war against… erosion and desertification.  &#8211; Part I: The...|December 2, 2010","883","amkn_blog_posts"
-0.474467,37.658043,"Kenya &#8211; Kabaune village &#8211;...|November 30, 2010","662","photo_testimonials"
13.259328,-5.966263,"Mali &#8211; Cinzana...|November 30, 2010","663","photo_testimonials"
13.650689,-6.237595,"Mali &#8211; Bouwere...|November 30, 2010","664","photo_testimonials"
0.032787,37.629375,"Kenya &#8211; Ngurumo Village &#8211;...|November 30, 2010","665","photo_testimonials"
0.474467,37.658043,"Kenya &#8211; Karurumo...|November 30, 2010","666","photo_testimonials"
-0.404444,37.576111,"Kenya &#8211; Kiaragana Village &#8211;...|November 30, 2010","667","photo_testimonials"
3.908099,11.522827,"Fertilizer trees can triple...|November 11, 2010","1817","amkn_blog_posts"
-0.68444,37.36333,"Kenya &#8211; Karwe Village &#8211;...|November 10, 2010","668","photo_testimonials"
-0.40444400906562805,37.57611083984375,"Emily Marigu Ireri&#8217;s Sweet Potatoes &#8211; Kiaragana Village Njeru-ri...|November 9, 2010","2587","video_testimonials"
-0.40444400906562805,37.57611083984375,"Emily Marigu Ireri &#8211; Kiaranga Village Njeru-ri &#8211;...|November 9, 2010","813","video_testimonials"
0.014419999904930592,37.79365539550781,"Andrew Gitari &#8211; Kabaune village, Giaki &#8211;...|November 9, 2010","2588","video_testimonials"
-0.6843979954719543,37.36330032348633,"Anastacia Muthoni &#8211; Karwe village, Makengi &#8211;...|November 9, 2010","2589","video_testimonials"
0.03278699889779091,37.62937545776367,"Margaret Silas &#8211; Ngurumo village, Ntakira &#8211;...|November 9, 2010","2590","video_testimonials"
-0.474467009305954,37.658042907714844,"Ruth Marigu Njue &#8211; Karurumo village &#8212;...|November 9, 2010","2591","video_testimonials"
-0.474467009305954,37.658042907714844,"Ruth Marigu Njue &#8211; Karurumo village &#8212;...|November 9, 2010","814","video_testimonials"
0.03278699889779091,37.62937545776367,"Margaret Silas &#8211; Ngurumo village, Ntakira &#8211;...|November 9, 2010","815","video_testimonials"
-0.4744440019130707,37.65805435180664,"Celeste M. Nyaga &#8211; Karwe village, Makengi &#8211;...|November 9, 2010","816","video_testimonials"
-0.474467009305954,37.658042907714844,"Celeste Thia Kangangi and Julia Ndia &#8211; Karurumo village &#8211;...|November 9, 2010","817","video_testimonials"
0.014419999904930592,37.79365539550781,"Andrew Gitari &#8211; Kabaune village, Giaki &#8211;...|November 9, 2010","818","video_testimonials"
-0.6843979954719543,37.36330032348633,"Anastacia Muthoni &#8211; Karwe village, Makengi &#8211;...|November 9, 2010","819","video_testimonials"
0.045982,37.656913,"Climate change adaptation: What we can learn from Emily Marigu, a farmer in...|October 28, 2010","884","amkn_blog_posts"
10.746969,-73.247681,"Silvo-pastoral systems: The elusive climate change...|October 6, 2010","2178","amkn_blog_posts"
3.500742,-76.355696,"Colombia’s fruit “revolution”...|July 30, 2010","2182","amkn_blog_posts"
3.500571,-76.355181,"Global Rice...|July 30, 2010","1763","photo_testimonials"
18.609807,-72.348175,"For small farmers in Haiti- so close, yet so...|February 25, 2010","2225","amkn_blog_posts"
2.504085,-77.059937,"High Altitude Agriculture in Cauca Under Threat from Climate...|January 25, 2010","2215","amkn_blog_posts"
11.343975,78.557739,"On-farm conservation, neglected and underutilised species, and the challenge of...|January 1, 2010","1833","biodiv_cases"
27.007586,85.462646,"On-farm conservation, neglected and underutilised species, and the challenge of...|January 1, 2010","1834","biodiv_cases"
-17.154088,-67.906494,"On-farm conservation, neglected and underutilised species, and the challenge of...|January 1, 2010","1835","biodiv_cases"
23.684994,90.356331,"Building resilience through training and knowledge systems: Farmer Field...|January 1, 2010","2491","biodiv_cases"
12.565679,104.990963,"Building resilience through training and knowledge systems: Farmer Field...|January 1, 2010","2492","biodiv_cases"
14.058,108.277,"Building resilience through training and knowledge systems: Farmer Field...|January 1, 2010","2493","biodiv_cases"
-31.239,18.967,"Adaptation and resilience in rooibos farming...|January 1, 2010","2494","biodiv_cases"
32.4442,-109.6325,"Traditional desert floodwater farming systems can improve nutritional content...|January 1, 2010","2495","biodiv_cases"
21.195,72.819,"Rainwater harvesting to increase crop yields in dryland...|January 1, 2010","2496","biodiv_cases"
6.747044,-1.520862,"Farmer&#8217;s strategies for managing biodiversity in a variable...|January 1, 2010","2497","biodiv_cases"
0.282731,34.751863,"Integrated nutrient management on farmer&#8217;s...|January 1, 2010","2498","biodiv_cases"
8.41,35.75,"A climate change perspective on management and use of farmer&#8217;s...|January 1, 2010","2499","biodiv_cases"
-20.3594,30.4357,"Building resilience through diversified cropping systems and adaptive resource...|January 1, 2010","2500","biodiv_cases"
8.375396,37.433323,"Food security through crop diversification for Ethiopian...|January 1, 2010","2501","biodiv_cases"
-13.525,-71.972,"Diversification along agroclimatic belts in the Central...|January 1, 2010","2502","biodiv_cases"
16.574177,103.508447,"Fish culture in integrated farming...|January 1, 2010","2503","biodiv_cases"
0.062629,34.287808,"Improvements from wild sunflower biomass on soil fertility and crop...|January 1, 2010","2504","biodiv_cases"
22.857195,89.934082,"Cultivation of Mele...|January 1, 2010","1800","biodiv_cases"
-17.489705,-66.697998,"Climate Change &amp; Indigenous Communities: Strengthening Adaptability,...|January 1, 2010","1801","biodiv_cases"
16.140095,-92.777981,"Café la...|January 1, 2010","1802","biodiv_cases"
1.294812,36.035156,"Wild...|January 1, 2010","1803","biodiv_cases"
17.678011,77.603821,"Diversification of Cropping...|January 1, 2010","1804","biodiv_cases"
13.715119,-2.618927,"Tree planting in Burkina...|January 1, 2010","1805","biodiv_cases"
6.25,81.166667,"Cultivating Resilience: Lessons from the 2004 Tsunami in Sri...|January 1, 2010","1806","biodiv_cases"
-0.716667,36.866667,"Seed Fairs Help to Preserve...|January 1, 2010","1807","biodiv_cases"
0.521843,33.222656,"Old Methods for Tackling New...|January 1, 2010","1808","biodiv_cases"
9.945767,-1.318359,"Baobab...|January 1, 2010","1809","biodiv_cases"
-3.074695,37.353516,"Pastoralism of the...|January 1, 2010","1810","biodiv_cases"
1.047671,110.610352,"Climate Change &amp; Indigenous Communities: Strengthening Adaptability,...|January 1, 2010","1811","biodiv_cases"
48.363822,134.293921,"Agroecological engineering in China&#8217;s...|January 1, 2010","2483","biodiv_cases"
19.4326,-99.1332,"Chinampas: An ancient agricultural system for swampland...|January 1, 2010","2484","biodiv_cases"
-0.789275,113.921328,"Building resilience through training and knowledge systems: Farmer Field...|January 1, 2010","2485","biodiv_cases"
7.873054,80.771797,"Building resilience through training and knowledge systems: Farmer Field...|January 1, 2010","2486","biodiv_cases"
23.691349,85.272247,"Drawing upon indigenous knowledge for managing natural resources in a changing...|January 1, 2010","2487","biodiv_cases"
-13.65,32.5666,"Enriched short term fallows improve soil nutrients and grain...|January 1, 2010","2488","biodiv_cases"
14.1833,-88.83586,"The Quezungal farming system: managing hurricane risk with traditional...|January 1, 2010","2489","biodiv_cases"
12.253765,-0.753281,"Reducing vulnerability by increasing infiltration: tied ridging in Burkina...|January 1, 2010","2490","biodiv_cases"
14.8047,-16.924339,"New paradigms and old practices for increasing crop production in...|January 1, 2010","2481","biodiv_cases"
23.684994,90.356331,"Building resilience through training and knowledge systems: Farmer Field...|January 1, 2010","2482","biodiv_cases"
